,day,time,user,hub name,playlist name,playlist id,description,image url,length,type,Unnamed: 10
969,2022-04-16,09:40:00,male user,More Like Jack Harlow,Cordae,,,,,artist,
970,2022-04-16,09:40:00,male user,More Like Jack Harlow,Smino,,,,,artist,
971,2022-04-16,09:40:00,male user,More Like Jack Harlow,Quality Control,,,,,artist,
972,2022-04-16,09:40:00,male user,More Like Jack Harlow,Father Figure 3,,,,,album,Rexx Life Raj
973,2022-04-16,09:40:00,male user,More Like Jack Harlow,Limbo,,,,,album,Aminé
974,2022-04-16,09:40:00,male user,More Like Jack Harlow,Revenge of the Dream,,,,,album,"Dreamville, J. Cole"
975,2022-04-16,09:40:00,male user,More Like Jack Harlow,Energy Booster Hip-Hop,, Need to get your energy level up? This will help!,,,playlist,
976,2022-04-16,09:40:00,male user,Fresh new music,Stay Tuned!,, Luister naar de fijnste nieuwe songs en hits van dit moment! Cover: Lizzo,,,playlist,
977,2022-04-16,09:40:00,male user,Fresh new music,Fresh Pop,,,,,playlist,
978,2022-04-16,09:40:00,male user,Fresh new music,Hot New Dance,,,,,playlist,
979,2022-04-16,09:40:00,male user,Fresh new music,New Music Friday NL,,"New music from Swedish House Mafia, Lizzo, Conan Gray, Phoebe Bridgers, and more!",,,playlist,
980,2022-04-16,09:40:00,male user,Fresh new music,Most Necessary,,,,,playlist,
981,2022-04-16,09:40:00,male user,Fresh new music,Afro Hits,,Feel-good Afropop from Europe and Africa. Cover: Pheelz,,,playlist,
982,2022-04-16,09:40:00,male user,Fresh new music,Fresh Flows,,,,,playlist,
983,2022-04-16,09:40:00,male user,Fresh new music,Je Moerstaal,,,,,playlist,
984,2022-04-16,09:40:00,male user,Fresh new music,Classical New Releases,,,,,playlist,
985,2022-04-16,09:40:00,male user,Popular new releases,(watch my moves),,,,,album,Kurt Vile
986,2022-04-16,09:40:00,male user,Popular new releases,MOTOMAMI,,,,,album,ROSALÍA
987,2022-04-16,09:40:00,male user,Popular new releases,LEGENDADDY,,,,,album,Daddy Yankee
988,2022-04-16,09:40:00,male user,Popular new releases,Uncanny Valley,,,,,album,COIN
989,2022-04-16,09:40:00,male user,Popular new releases,Hefvermogen 2,,,,,album,Hef
990,2022-04-16,09:40:00,male user,Popular new releases,Troostprijs,,,,,album,MEROL
991,2022-04-16,09:40:00,male user,Popular new releases,Paradise Again,,,,,album,Swedish House Mafia
992,2022-04-16,09:40:00,male user,Popular new releases,Noughty By Nature,,,,,album,Digga D
993,2022-04-16,09:40:00,male user,Popular new releases,Versions of Me0,,,,,album,Annita
994,2022-04-16,09:40:00,male user,Popular new releases,(Un)Commentary,,,,,album,Alec Benjamin
995,2022-04-16,09:40:00,male user,Recommended radio,Taylor Swift Radio,,,,,playlist,
996,2022-04-16,09:40:00,male user,Recommended radio,BTS Radio,,,,,playlist,
997,2022-04-16,09:40:00,male user,Recommended radio,Pink Floyd Radio,,,,,playlist,
998,2022-04-16,09:40:00,male user,Recommended radio,Bad Bunny Radio,,,,,playlist,
999,2022-04-16,09:40:00,male user,Recommended radio,Vanavond (Uit M'n Bol) Radio,,,,,playlist,
1000,2022-04-16,09:40:00,male user,Recommended radio,Nothing Else Matters Radio,,,,,playlist,
1001,2022-04-16,09:40:00,male user,Recommended radio,When You're Gone Radio,,,,,playlist,
1002,2022-04-16,09:40:00,male user,Recommended radio,She's all I wanna be Radio,,,,,playlist,
1003,2022-04-16,09:40:00,male user,Recommended radio,Infinity Radio,,,,,playlist,
1004,2022-04-16,09:40:00,male user,Happy,Songs to Sing in the Shower,,,,,playlist,
1005,2022-04-16,09:40:00,male user,Happy,Happy Beats,,,,,playlist,
1006,2022-04-16,09:40:00,male user,Happy,Feeling Good Feeling Great,,,,,playlist,
1007,2022-04-16,09:40:00,male user,Happy,Vibes,,,,,playlist,
1008,2022-04-16,09:40:00,male user,Happy,Confidence Boost,,,,,playlist,
1009,2022-04-16,09:40:00,male user,Happy,Beautiful Day,,,,,playlist,
1010,2022-04-16,09:40:00,male user,Happy,Classic Road Trip Songs,,,,,playlist,
1011,2022-04-16,09:40:00,male user,Happy,Factor Happy,,,,,playlist,
1012,2022-04-16,09:40:00,male user,Dutch language Pop,This is Racoon,,,,,playlist,
1013,2022-04-16,09:40:00,male user,Dutch language Pop,80's Beste NL-talig,,,,,playlist,
1014,2022-04-16,09:40:00,male user,Dutch language Pop,60's Beste NL-talig,,,,,playlist,
1015,2022-04-16,09:40:00,male user,Dutch language Pop,70's Beste NL-talig,,,,,playlist,
1016,2022-04-16,09:40:00,male user,Dutch language Pop,00's Beste NL-talig,,,,,playlist,
1017,2022-04-16,09:40:00,male user,Dutch language Pop,90's Beste NL-talig,,,,,playlist,
1018,2022-04-16,09:40:00,male user,Dutch language Pop,10's Beste NL-talig,,,,,playlist,
1019,2022-04-16,09:40:00,male user,Dutch language Pop,This is Nick & Simon,,,,,playlist,
1020,2022-04-16,09:40:00,male user,Dutch language Pop,This is Tabitha,,,,,playlist,
1021,2022-04-16,09:40:00,male user,Dutch language Pop,This is André Hazes,,,,,playlist,
1022,2022-04-16,09:40:00,male user,Best of artists,This is Taylor Swift,,,,,playlist,
1023,2022-04-16,09:40:00,male user,Best of artists,This is Bad Bunny,,,,,playlist,
1024,2022-04-16,09:40:00,male user,Best of artists,This is BTS,,,,,playlist,
1025,2022-04-16,09:40:00,male user,Workout,Motivation Mix,, Uplifting and energetic music that helps you stay motivated.,,,playlist,
1026,2022-04-16,09:40:00,male user,Workout,Fun Run,,Put a spring in your step with these mood boosting tracks.,,,playlist,
1027,2022-04-16,09:40:00,male user,Workout,Power Hour,,,,,playlist,
1028,2022-04-16,09:40:00,male user,Workout,Workout,,Pop hits to keep your workout fresh.,,,playlist,
1029,2022-04-16,09:40:00,male user,Workout,Power Workout,,For whatever activity you do that may need a punch of intensity!,,,playlist,
1030,2022-04-16,09:40:00,male user,Workout,Run this Town,,,,,playlist,
1031,2022-04-16,09:40:00,male user,Workout,Cardio,,,,,playlist,
1032,2022-04-16,09:40:00,male user,Workout,Workout Hip-Hop,,,,,playlist,
1033,2022-04-16,09:40:00,male user,Sad songs,Life Sucks,,"Does school, your love life or work suck? Or are you just having a bad day?",,,playlist,
1034,2022-04-16,09:40:00,male user,Sad songs,Broken Heart,,Nurse your emotional wounds with these heartbreak tracks.,,,playlist,
1035,2022-04-16,09:40:00,male user,Sad songs,A Walk Alone,,,,,playlist,
1036,2022-04-16,09:40:00,male user,Sad songs,Dark & Stormy,,,,,playlist,
1037,2022-04-16,09:40:00,male user,Sad songs,Sad Beats,,,,,playlist,
1038,2022-04-16,09:40:00,male user,Sad songs,The Midnight Hour,,,,,playlist,
1039,2022-04-16,09:40:00,male user,Sad songs,Sad Covers,,,,,playlist,
1040,2022-04-16,09:40:00,male user,Sad songs,Sad Classical,,,,,playlist,
1041,2022-04-16,09:40:00,male user,Sad songs,Deep Dark Indie,,,,,playlist,
1042,2022-04-16,09:40:00,male user,Sad songs,Tender,,,,,playlist,
1043,2022-04-16,09:40:00,male user,Sing-along,Guilty Pleasures ,,Embrace your secret favorites.,,,playlist,
1044,2022-04-16,09:40:00,male user,Sing-along,Déjà Vu,,100 liedjes voor al die mooie herinneringen.,,,playlist,
1045,2022-04-16,09:40:00,male user,Sing-along,The '80s All Lined Up,,,,,playlist,
1046,2022-04-16,09:40:00,male user,Sing-along,K-Club Party,,Let's party & clubbing with your favorite K-pop dance hits!! (Cover: \bNCT DREAM) [지금 가장 핫한 댄스곡들을 만나보세요.],,,playlist,
1047,2022-04-16,09:40:00,male user,Mood,Latin Pop Classics,,,,,playlist,
1048,2022-04-16,09:40:00,male user,Mood,Feeling Good Feeling Great,,,,,playlist,
1049,2022-04-16,09:40:00,male user,Mood,Feelin' Myself,,,,,playlist,
1050,2022-04-16,09:40:00,male user,Mood,You & Me,,,,,playlist,
1051,2022-04-16,09:40:00,male user,Mood,Easy on Sunday,,,,,playlist,
1052,2022-04-16,09:40:00,male user,Mood,t Koffiehuis,,Koffie met gemoedelijke muziek op de achtergrond.,,,playlist,
1053,2022-04-16,09:40:00,male user,Mood,Calm Before the Storm,,,,,playlist,
1054,2022-04-16,13:00:00,male user,Throwback,All Out 2000s,,The biggest songs of the 2000s.,,,playlist,
1055,2022-04-16,13:00:00,male user,Throwback,Rock Classics,,Rock legends & epic songs that continue to inspire generations. Celebrating 45 years of the Clash's debut album.,,,playlist,
1056,2022-04-16,13:00:00,male user,Throwback,Hit Rewind,,Listen to all the tracks you've been missing. Cover: The Weeknd,,,playlist,
1057,2022-04-16,13:00:00,male user,Throwback,All Out 90s,,The biggest songs of the 1990s. Cover: En Vogue,,,playlist,
1058,2022-04-16,13:00:00,male user,Throwback,All Out 80s,,,,,playlist,
1059,2022-04-16,13:00:00,male user,Throwback,All Out 2010s,,"The Chainsmokers are celebrating 5 years of ""Memories...Do Not Open"".",,,playlist,
1060,2022-04-16,13:00:00,male user,Throwback,Throwback Party,,"Here it is, the playlist for the ultimate throwback bash!",,,playlist,
1061,2022-04-16,13:00:00,male user,Throwback,Easy 80s,,,,,playlist,
1062,2022-04-16,13:00:00,male user,Throwback,Jazz Classics,,,,,playlist,
1063,2022-04-16,13:00:00,male user,Throwback,I Love My '90s Hip-Hop,,,,,playlist,
1064,2022-04-16,13:00:00,male user,Your top mixes,Lauren Spencer-Smith Mix,,,,,playlist,
1065,2022-04-16,13:00:00,male user,Your top mixes,Harry Styles Mix,,,,,playlist,
1066,2022-04-16,13:00:00,male user,Your top mixes,Happy Mix,,,,,playlist,
1067,2022-04-16,13:00:00,male user,Your top mixes,Chill Mix,,,,,playlist,
1068,2022-04-16,13:00:00,male user,Your top mixes,70s Mix,,,,,playlist,
1069,2022-04-16,13:00:00,male user,Your top mixes,2010s Mix,,,,,playlist,
1070,2022-04-16,13:00:00,male user,Your top mixes,Afrobeats Mix,,,,,playlist,
1071,2022-04-16,13:00:00,male user,Your top mixes,Pop Mix,,,,,playlist,
1072,2022-04-16,13:00:00,male user,Your top mixes,Rock Mix,,,,,playlist,
1073,2022-04-16,13:00:00,male user,Your top mixes,Reggaeton Mix,,,,,playlist,
1074,2022-04-16,13:00:00,male user,Rock,Legendary,,,,,playlist,
1075,2022-04-16,13:00:00,male user,Rock,80s Rock Anthems,,,,,playlist,
1076,2022-04-16,13:00:00,male user,Rock,70s Rock Anthems,,,,,playlist,
1077,2022-04-16,13:00:00,male user,Rock,00s Rock Anthems,,,,,playlist,
1078,2022-04-16,13:00:00,male user,Rock,80s Soft Rock,,,,,playlist,
1079,2022-04-16,13:00:00,male user,Rock,90s Rock Anthems,,,,,playlist,
1080,2022-04-16,13:00:00,male user,Rock,Soft Rock,,,,,playlist,
1081,2022-04-16,13:00:00,male user,Rock,Full Volume,,,,,playlist,
1082,2022-04-16,13:00:00,male user,Rock,Kink 1500,,,,,playlist,
1083,2022-04-16,13:00:00,male user,Hip Hop,I Love My '90s Hip-Hop,,,,,playlist,
1084,2022-04-16,13:00:00,male user,Hip Hop,It's lit,,,,,playlist,
1085,2022-04-16,13:00:00,male user,Hip Hop,RapCaviar ,,"Music from Jack Harlow, DaBaby, YoungBoy Never Broke Again and Gucci Mane.",https://i.scdn.co/image/ab67706f0000000248d3cc781387d1fcf6dfbaec,,playlist,
1086,2022-04-16,13:00:00,male user,Hip Hop,Rap UK,,,,,playlist,
1087,2022-04-16,13:00:00,male user,Hip Hop,Beste van Woordenschat,,,,,playlist,
1088,2022-04-16,13:00:00,male user,Hip Hop,La Vida Loca,,,,,playlist,
1089,2022-04-16,13:00:00,male user,Hip Hop,Pull Up Hits,,,,,playlist,
1090,2022-04-16,13:00:00,male user,Hip Hop,Woordenschat,,,,,playlist,
1091,2022-04-16,13:00:00,male user,Hip Hop,Party Tunes,,,,,playlist,
1092,2022-04-16,13:00:00,male user,Hip Hop,Fresh Flows,,,,,playlist,
1093,2022-04-16,13:00:00,male user,Blijf op de hoogte!,Easy on Saturday,,,,,playlist,
1094,2022-04-16,13:00:00,male user,Blijf op de hoogte!,Happy Tunes,,,,,playlist,
1095,2022-04-16,13:00:00,male user,Blijf op de hoogte!,Beste van NL,,,,,playlist,
1096,2022-04-16,13:00:00,male user,Blijf op de hoogte!,t Koffiehuis,,,,,playlist,
1097,2022-04-16,13:00:00,male user,Blijf op de hoogte!,Summer '22,,,,,playlist,
1098,2022-04-16,13:00:00,male user,Blijf op de hoogte!,Stay Tuned!,,,,,playlist,
1099,2022-04-16,13:00:00,male user,Blijf op de hoogte!,Top Hits Workout,,,,,playlist,
1100,2022-04-16,13:00:00,male user,Blijf op de hoogte!,De Jeugd,,,,,playlist,
1101,2022-04-16,13:00:00,male user,Blijf op de hoogte!,360 Dance,,,,,playlist,
1102,2022-04-16,13:00:00,male user,Discover something new,Platinum Hits,,,,,playlist,
1103,2022-04-16,13:00:00,male user,Discover something new,Pop Rising,,,,,playlist,
1104,2022-04-16,13:00:00,male user,Discover something new,Soft Pop Hits,,,,,playlist,
1105,2022-04-16,13:00:00,male user,Discover something new,Fresh Pop,,,,,playlist,
1106,2022-04-16,13:00:00,male user,Discover something new,SOUR,,,,,album,
1107,2022-04-16,13:00:00,male user,Discover something new,Bach: Motets,,,,,album,
1108,2022-04-16,13:00:00,male user,Discover something new,Je Moerstaal,,,,,playlist,
1109,2022-04-16,13:00:00,male user,Discover something new,De Hazes 100,,,,,album,
1110,2022-04-16,13:00:00,male user,Discover something new,Waar Dan Ook,,,,,single,
1111,2022-04-16,13:00:00,male user,Based on your recent listening,Hot Country,,,,,playlist,
1112,2022-04-16,13:00:00,male user,Based on your recent listening,Global X,,,,,playlist,
1113,2022-04-16,13:00:00,male user,Based on your recent listening,Mood Booster,,,,,playlist,
1114,2022-04-16,13:00:00,male user,Based on your recent listening,Chill Hits,,,,,playlist,
1115,2022-04-16,13:00:00,male user,Based on your recent listening,big on the Internet,,,,,playlist,
1116,2022-04-16,13:00:00,male user,Based on your recent listening,Best New Artist 2022,,,,,playlist,
1117,2022-04-16,13:00:00,male user,Based on your recent listening,just hits,,,,,playlist,
1118,2022-04-16,13:00:00,male user,Made For Male name,Daily Mix 1,,"Taylor Swift, ZAYN, Cardi B and more",https://dailymix-images.scdn.co/v2/img/ab6761610000e5eb9e3acf1eaf3b8846e836f441/1/en/default,,playlist,
1119,2022-04-16,13:00:00,male user,Made For Male name,Daily Mix 2,,"Pink Floyd, Garry Moore, Chris Rae",https://dailymix-images.scdn.co/v2/img/d011c95081cd9a329e506abd7ded47535d524a07/2/en/default,,playlist,
1120,2022-04-16,13:00:00,male user,Made For Male name,Daily Mix 3,,"Racoon, Suzan & Greek, Miss Montreal",https://dailymix-images.scdn.co/v2/img/ab6761610000e5eb0497103951920ab1ba3fc686/3/en/default,,playlist,
1121,2022-04-16,13:00:00,male user,Made For Male name,Daily Mix 4,,"OneRepublic, Sigala, Tiesto",https://dailymix-images.scdn.co/v2/img/ab6761610000e5eb77bf00f67e21f514dc44c485/4/en/default,,playlist,
1122,2022-04-16,13:00:00,male user,Made For Male name,Daily Mix 5,,"Post Malone, Fredo Bang, Jack Harlow",https://dailymix-images.scdn.co/v2/img/ab6761610000e5ebe07d6b0f2fcc2f2ba6bdc3ce/5/en/default,,playlist,
1123,2022-04-16,13:00:00,male user,Made For Male name,Daily Mix 6,,"Bad Bunny, Paulo Londra, Pacho El",https://dailymix-images.scdn.co/v2/img/ab6761610000e5eb6ad57a3cb26ae3ffd0f28f22/6/en/default,,playlist,
1124,2022-04-16,13:00:00,male user,Made For Male name,Daily Drive,,A mix of news and music made for you,https://mixed-media-images.spotifycdn.com/daily-drive/daily-drive-2.0-en-default.jpg,,playlist,
1125,2022-04-16,13:00:00,male user,More like Harry Styles,Hit Rewind,,,,,playlist,
1126,2022-04-16,13:00:00,male user,More like Harry Styles,All Out 2010s,,,,,playlist,
1127,2022-04-16,13:00:00,male user,More like Harry Styles,Best of the Decade For You,,,,,playlist,
1128,2022-04-16,13:00:00,male user,More like Harry Styles,Harry Styles Radio,,,,,playlist,
1129,2022-04-16,13:00:00,male user,More like Harry Styles,Julia Michaels,,,,,artist,
1130,2022-04-16,13:00:00,male user,More like Harry Styles,Troye Sivan,,,,,artist,
1131,2022-04-16,13:00:00,male user,More like Harry Styles,Lauv,,,,,artist,
1132,2022-04-16,13:00:00,male user,More like Harry Styles,Made in the A.M. (Deluxe),,,,,album,
1133,2022-04-16,13:00:00,male user,More like Harry Styles,Youngblood (Deluxe),,,,,album,
1134,2022-04-16,13:00:00,male user,More like Harry Styles,Just Like You,,,,,single,
1135,2022-04-16,13:00:00,male user,Fresh new music,Stay Tuned!,,Luister naar de fijnste nieuwe songs en hits van dit moment! Cover: Lizzo,,,playlist,
1136,2022-04-16,13:00:00,male user,Fresh new music,Fresh Pop,,,,,playlist,
1137,2022-04-16,13:00:00,male user,Fresh new music,Hot New Dance,,,,,playlist,
1138,2022-04-16,13:00:00,male user,Fresh new music,New Music Friday NL,,"New music from Swedish House Mafia, Lizzo, Conan Gray, Phoebe Bridgers, and more!",,,playlist,
1139,2022-04-16,13:00:00,male user,Fresh new music,Most Necessary,,,,,playlist,
1140,2022-04-16,13:00:00,male user,Fresh new music,Afro Hits,,Feel-good Afropop from Europe and Africa. Cover: Pheelz,,,playlist,
1141,2022-04-16,13:00:00,male user,Fresh new music,Fresh Flows,,,,,playlist,
1142,2022-04-16,13:00:00,male user,Fresh new music,Je Moerstaal,,,,,playlist,
1143,2022-04-16,13:00:00,male user,Fresh new music,Classical New Releases,,,,,playlist,
1144,2022-04-16,13:00:00,male user,Popular new releases,(watch my moves),,,,,album,
1145,2022-04-16,13:00:00,male user,Popular new releases,MOTOMAMI,,,,,album,
1146,2022-04-16,13:00:00,male user,Popular new releases,LEGENDADDY,,,,,album,
1147,2022-04-16,13:00:00,male user,Popular new releases,Uncanny Valley,,,,,album,
1148,2022-04-16,13:00:00,male user,Popular new releases,Hefvermogen 2,,,,,album,
1149,2022-04-16,13:00:00,male user,Popular new releases,Troostprijs,,,,,album,
1150,2022-04-16,13:00:00,male user,Popular new releases,Paradise Again,,,,,album,
1151,2022-04-16,13:00:00,male user,Popular new releases,Noughty By Nature,,,,,album,
1152,2022-04-16,13:00:00,male user,Popular new releases,Versions of Me,,,,,album,
1153,2022-04-16,13:00:00,male user,Popular new releases,(Un)Commentary,,,,,album,
1154,2022-04-16,13:00:00,male user,Recommended radio,Taylor Swift Radio,,,,,playlist,
1155,2022-04-16,13:00:00,male user,Recommended radio,BTS Radio,,,,,playlist,
1156,2022-04-16,13:00:00,male user,Recommended radio,Pink Floyd Radio,,,,,playlist,
1157,2022-04-16,13:00:00,male user,Recommended radio,Bad Bunny Radio,,,,,playlist,
1158,2022-04-16,13:00:00,male user,Recommended radio,Vanavond (Uit M'n Bol) Radio,,,,,playlist,
1159,2022-04-16,13:00:00,male user,Recommended radio,Nothing Else Matters Radio,,,,,playlist,
1160,2022-04-16,13:00:00,male user,Recommended radio,When You're Gone Radio,,,,,playlist,
1161,2022-04-16,13:00:00,male user,Recommended radio,She's all I wanna be Radio,,,,,playlist,
1162,2022-04-16,13:00:00,male user,Recommended radio,Infinity Radio,,,,,playlist,
1163,2022-04-16,13:00:00,male user,Happy,Songs to Sing in the Shower,,,,,playlist,
1164,2022-04-16,13:00:00,male user,Happy,Happy Beats,,,,,playlist,
1165,2022-04-16,13:00:00,male user,Happy,Feeling Good Feeling Great,,,,,playlist,
1166,2022-04-16,13:00:00,male user,Happy,Vibes,,,,,playlist,
1167,2022-04-16,13:00:00,male user,Happy,Confidence Boost,,,,,playlist,
1168,2022-04-16,13:00:00,male user,Happy,Beautiful Day,,,,,playlist,
1169,2022-04-16,13:00:00,male user,Happy,Classic Road Trip Songs,,,,,playlist,
1170,2022-04-16,13:00:00,male user,Happy,Factor Happy,,,,,playlist,
1171,2022-04-16,13:00:00,male user,Dutch language Pop,This is Racoon,,,,,playlist,
